stars,publishedAtDate,name,text,title,subTitle,description,price,totalScore,likesCount,isLocalGuide,reviewId,categoryName,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewUrl,reviewerId,reviewerNumberOfReviews,reviewerPhotoUrl,reviewerUrl,reviewsCount,scrapedAt,state,street,temporarilyClosed,url,website,categories/0,categories/1,categories/2,categoryName.1,genre,keywords,keywords_only,sentiment,sent_score_0,label,placeId,text_length,prompt,text_gpt3_v2,prompt_v3
,,,the guy at the main entrance was racist and rude he had a attitude and was looking down my shirt i am young teen and this made me very uncomfortable as a person i'm not coming back EVER!!!!,Cinemark 20 and XD,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNlLThqblRREAE,Movie theater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJoyKG-Kd-oYcRAnV3bZn0Ljo,,A Google Maps review about a Movie theater. ###, Convenient and clean! ,A Google Maps review about a Movie theater. ###
,,,The XD room is great! The screen is big!,Cinemark 20 and XD,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNzcHBIbzNnRRAB,Movie theater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJoyKG-Kd-oYcRAnV3bZn0Ljo,,A Google Maps review about a Movie theater. ###," Great theater, friendly staff, life-like 3-D and the latest premium seating & technology.
4 out of 5 stars for the high ticket prices. ",A Google Maps review about a Movie theater. ###
,,,"I love that they offer free screening for movies, but that's the only thing going for them. Their membership went up (B&B is free), no reclining heated seats, no free refills on large popcorn (it really doesn't cost so much to make) , they are limiting people on how big their bags are coming in (really?) And their food options are so over priced... No wonder AMC & B&B are doing better.",Cinemark 20 and XD,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUR1cVpyTGF3EAE,Movie theater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJoyKG-Kd-oYcRAnV3bZn0Ljo,,A Google Maps review about a Movie theater. ###, Went for a movie screening. Let us in early and let us stay after for a Q&A with the cast and crew ,A Google Maps review about a Movie theater. ###
,,,Good experience.,Cinemark 20 and XD,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURhX29iMjdRRRAB,Movie theater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJoyKG-Kd-oYcRAnV3bZn0Ljo,,A Google Maps review about a Movie theater. ###, My kids love watching movies here.  It's affordable and a nice experience. ,A Google Maps review about a Movie theater. ###
,,,affordable pricing,Cinemark 20 and XD,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNvMnVEeVNREAE,Movie theater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJoyKG-Kd-oYcRAnV3bZn0Ljo,,A Google Maps review about a Movie theater. ###, We attended a Concert here & it was our first time.  So much fun! ,A Google Maps review about a Movie theater. ###
,,,Just watched the Chosen on the BIG SCREEN!  It was so good! I could watch this everyday,Cinemark 20 and XD,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQtMEthUDdRRRAB,Movie theater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJoyKG-Kd-oYcRAnV3bZn0Ljo,,A Google Maps review about a Movie theater. ###," Excellent workers, very clean and nice place to watch a movie. ",A Google Maps review about a Movie theater. ###
,,,Clean and comfortable..great place to chill with some yummy buttered popcorn and friends,Cinemark 20 and XD,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNxMXB6RE1REAE,Movie theater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJoyKG-Kd-oYcRAnV3bZn0Ljo,,A Google Maps review about a Movie theater. ###, Nice theater. Clean and spacious. Unpretentious. A place where you can watch decent films at decent prices. At least before they inevitably raise their prices. The only thing that really needs to be improved is the sound quality in the auditoriums. It’s not terrible but definitely could be better. ,A Google Maps review about a Movie theater. ###
,,,Fantastic meal.  Must go and save room for the carrot cake.,J. Alexander's Restaurant (Overland Park Grill),,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNJd2RDYVN3EAE,American restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJpyLrYUDqwIcRrTCQj7BhkXU,,A Google Maps review about a American restaurant. ###," First time dining here and loved it. Delicious food, drinks and great customer service. Highly recommend this restaurant. ",A Google Maps review about a American restaurant. ###
,,,"Superb. The atmosphere was great. It was packed but the staff was efficient and friendly. Now that we are past that. This food was absolutely amazing. The steaks were delicious. The salad was great. No salt and pepper needed. The smoked salmon, we scrapped the plate. Then came the carrot cake. OMG. I seriously considered bringing out my inner child and licking the plate. I highly recommend. No. I didn’t lick the plate. Ohhhh and the lemonade, fantastic.",J. Alexander's Restaurant (Overland Park Grill),,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNCa1pLb1dnEAE,American restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJpyLrYUDqwIcRrTCQj7BhkXU,,A Google Maps review about a American restaurant. ###, Great food and atmosphere. I've been a few times now and have really enjoyed it. ,A Google Maps review about a American restaurant. ###
,,,"A lovely meal with wonderful friends. The temperature for the patio seating was perfect, staff was attentive and food was delicious! 😍",J. Alexander's Restaurant (Overland Park Grill),,,,,,,ChdDSUhNMG9nS0VJQ0FnSURRNC1xZXJBRRAB,American restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJpyLrYUDqwIcRrTCQj7BhkXU,,A Google Maps review about a American restaurant. ###," A staple of the Denver restaurant scene, Denver Steak House comes as a bit of a throwback, but with quality and flavor that shows it can still compete with the best of them.
If you haven't had prime rib, this is the place to come, as the cuts are large, flavorful, and come with some of the best au jus you'll find around. It helps that you have a lot of freedom to customize your meal, from the preparation to sides.
Add ons include a pretty good cheese ravioli as well as a delicious wedge salad (though the blue cheese dressing seemed to be store-bought, IMO.)
Don't skip the potatoes, though. I opted for the twice-baked",A Google Maps review about a American restaurant. ###
,,,"The food was outstanding. The service was just okay. Our server did not give us very much attention. This was partly due to the restaurant being busy, but I was surprised to not be asked if I wanted a second drink. Overall, an enjoyable meal though.",J. Alexander's Restaurant (Overland Park Grill),,,,,,,ChZDSUhNMG9nS0VJQ0FnSUN3ai1tZVVREAE,American restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJpyLrYUDqwIcRrTCQj7BhkXU,,A Google Maps review about a American restaurant. ###," Everything was so delicious. I had the peanut butter cookie ice cream sandwich for my dessert and sooooo worth it! Our waiter was so nice, definitely ask for him when you go. ",A Google Maps review about a American restaurant. ###
,,,"Awesome, attentive service.  The hosts were great and we were quick to be seated.  The restaurant is a very nice space filled with lots of wood.  The table was intimate and the lighting was nice.  Our waitress was very friendly and helpful. My half chicken was very good.  Juicy and nicely seasoned.  The fire roasted artichoke is a delicious appetizer.",J. Alexander's Restaurant (Overland Park Grill),,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNRcWMtYS1nRRAB,American restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJpyLrYUDqwIcRrTCQj7BhkXU,,A Google Maps review about a American restaurant. ###," Always a delightful space, with attentive servers, delicious salads and sandwiches and lovely outdoor seating. ",A Google Maps review about a American restaurant. ###
,,,Awesome and delicious place..good experience with my family.,J. Alexander's Restaurant (Overland Park Grill),,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNHOFpudklnEAE,American restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJpyLrYUDqwIcRrTCQj7BhkXU,,A Google Maps review about a American restaurant. ###," This was my first time going to Tampa Bay Downs and I enjoyed it. Wide variety of food and drinks that you can purchase. Expensive, but expected since it's the track.

If you are going Make sure you take an Uber, there is no need to drive. Especially at 5pm when the bar starts. We waited 30 minutes for an Uber and it obviously took us longer to get home. Just take an Uber and spend the money for the night. They have no handicap shuttle, so it's a long walk from the back parking lot. If you have to walk from the back parking lot it's not handicap accessible. ",A Google Maps review about a American restaurant. ###
,,,"Only Ordered the Salad, but a Good Salad

My date and I went to J. Alexander's for a quick workday lunch. It took a while to be seated (no complaints, because it was the lunch rush) and the table service made up for it because our server was prompt and efficient. We both wanted something light and landed on the same thing: the Thai Kai Salad ($16) with chicken, mixed greens, and peanuts tossed in a cilantro vinaigrette with Thai peanut sauce, along with a croissant on the side. It was a great salad and we both enjoyed it because the dressing was flavorful and tangy, had nice pieces of cold-yet-grilled chicken, and we left feeling full. I'm not sure if it was worth $16, but I can't say for certain it was not. One great thing about this salad was we were both productive at work and didn't feel sluggish.",J. Alexander's Restaurant (Overland Park Grill),,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNBeXZicGZ3EAE,American restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJpyLrYUDqwIcRrTCQj7BhkXU,,A Google Maps review about a American restaurant. ###," Good expirience. Ordered the Steak Burger Medium Rare
#NotMedium
Made aware of the chef offering rare burgers, took advantage. Was made aware of dangers and rarity of eating truely medium rare tenderloin burgers
Food came out Hot, Juicy and Delicious
Lunch tab 110 with tip ",A Google Maps review about a American restaurant. ###
,,,"LOVE the dark atmosphere w candles really sets a calming vibe. Server was all business, didn’t mind. They said any meal here with steak is their favorite. They also said queso was a must have and they were right. Extremely flavorful with shredded cooked spinach inside. Reminded me of spinach dip but way better. Calamari was good too, served w homemade marinara. Prices reflect the quality. Cant wait to come back next time we’re in the area. Staff were all professional and friendly. Mojito was the best I’ve ever had (ordered it virgin)",J. Alexander's Restaurant (Overland Park Grill),,,,,,,ChdDSUhNMG9nS0VJQ0FnSURoLWVtdXJ3RRAB,American restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJpyLrYUDqwIcRrTCQj7BhkXU,,A Google Maps review about a American restaurant. ###, One of the Best Steakhouses in KC ,A Google Maps review about a American restaurant. ###
,,,"My wife and I ate here for our annual New Year's Eve dinner. It wasn't the first time we've eaten aJ. Alexander's either. Just like every other time, they brought their A-game. The salad are all mixed and tossed, steaks were cooked perfectly, their Mac & Cheese is heavenly and the side of broccoli was perfectly cooked through but still had a little crunch to the stalk. My hat's off to the kitchen staff!
Every time we have visited, the wait staff is friendly, attentive and very knowledgeable about the menu. They always seem to know exactly when to stop at the table for a drink refresher or the next course of the meal without making you wait to long or hovering. Also, unlike most other restaurants we have visited on NYE they didn’t give us a set amount of time before running is out. Instead, they let us sit at our table and enjoy our date night together.
Oh, I highly recommend the deviled eggs with camels bacon if it's on the menu when you go too.",J. Alexander's Restaurant (Overland Park Grill),,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNFaGJMbjNnRRAB,American restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJpyLrYUDqwIcRrTCQj7BhkXU,,A Google Maps review about a American restaurant. ###," Came here for Mother's Day for brunch with my family and 2 yrs old son.
We sat by the windows and it was really nice!

It's a nice place, there's parking and it's great for families. The food was very good and there's a lot of options to choose from. I could probably come here by my self and have a great brunch.

The staff was friendly but they weren't very organized they would forget things.

I would totally come back!  I think it's a great place! ",A Google Maps review about a American restaurant. ###
,,,"I tried this place again at the request of a friend. Unlike my first visit I was pleasantly surprised. The host was really nice, energetic and entertaining to our group. The entrées were served hot and fairly quick given the size of our group. Main course was good. For desert, the Powerhouse Pie was wonderful, filling, and shareable (recommended). So many different flavors on one fork. The chocolate cake was one of the most moist full flavored chocolate cakes I have tasted. I will be back as this place has turned a corner from my visit a couple years ago.",J. Alexander's Restaurant (Overland Park Grill),,,,,,,ChdDSUhNMG9nS0VJQ0FnSURDcHEyR21BRRAB,American restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJpyLrYUDqwIcRrTCQj7BhkXU,,A Google Maps review about a American restaurant. ###, Great experience and food was delicious! I would recommend forsure! ,A Google Maps review about a American restaurant. ###
,,,Good service and friendly environment,J. Alexander's Restaurant (Overland Park Grill),,,,,,,ChZDSUhNMG9nS0VJQ0FnSURzaGJPcFlBEAE,American restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJpyLrYUDqwIcRrTCQj7BhkXU,,A Google Maps review about a American restaurant. ###," Great brunch, drinks, service and atmosphere. My bff told me that I have to go here if I go to Boca. Lol! It was worth the hype! I definitely want to come back. ",A Google Maps review about a American restaurant. ###
,,,"J. Alexander's Restaurant in Missouri is a true gastronomic haven, offering an unparalleled dining experience that leaves guests longing for more. The elegant, warm atmosphere is complemented by the exceptional service, making you feel welcome from the moment you step through the door.

The menu boasts a diverse array of exquisite dishes, masterfully crafted by a team of culinary experts. A standout feature of J. Alexander's is their commitment to top-notch presentation, ensuring every plate is a visual masterpiece. Pair your meal with their extensive wine selection or indulge in one of their decadent, house-made desserts for the ultimate finale to your dining experience.

J. Alexander's Restaurant in Missouri is a must-visit destination for food connoisseurs and casual diners alike. It is the epitome of fine dining, blending culinary artistry with exceptional hospitality to create an unforgettable experience. Don't miss out on this hidden gem in the heart of Missouri!",J. Alexander's Restaurant (Overland Park Grill),,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNScUwzSEVBEAE,American restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJpyLrYUDqwIcRrTCQj7BhkXU,,A Google Maps review about a American restaurant. ###, Delicious food. Nice ambience. Good service. ,A Google Maps review about a American restaurant. ###
